EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-03-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, BORDEAUX-MERIGNAC (STAID: 34).
Blended and updated with sources: 100110 907510 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
100110,20080919, 1021,    1
100110,20080920, 1022,    1
100110,20080921, 1016,    1
100110,20080922, 1013,    1
100110,20080923, 1014,    1
100110,20080924, 1018,    1
100110,20080925, 1023,    1
100110,20080926, 1025,    1
100110,20080927, 1024,    1
100110,20080928, 1023,    1
100110,20080929, 1021,    1
100110,20080930, 1020,    1
100110,20081001, 1017,    1
100110,20081002, 1014,    1
100110,20081003, 1019,    1
100110,20081004, 1023,    1
100110,20081005, 1016,    1
100110,20081006, 1017,    1
100110,20081007, 1014,    1
100110,20081008, 1020,    1
100110,20081009, 1029,    1
100110,20081010, 1029,    1
100110,20081011, 1025,    1
100110,20081012, 1022,    1
100110,20081013, 1022,    1
100110,20081014, 1023,    1
100110,20081015, 1022,    1
100110,20081016, 1019,    1
100110,20081017, 1019,    1
100110,20081018, 1020,    1
100110,20081019, 1021,    1
100110,20081020, 1018,    1
100110,20081021, 1015,    1
100110,20081022, 1024,    1
100110,20081023, 1026,    1
100110,20081024, 1025,    1
100110,20081025, 1030,    1
100110,20081026, 1026,    1
100110,20081027, 1014,    1
100110,20081028, 1012,    1
100110,20081029, 1009,    1
100110,20081030,  993,    1
100110,20081031,  996,    1
100110,20081101, 1001,    1
100110,20081102, 1006,    1
100110,20081103, 1004,    1
100110,20081104, 1011,    1
100110,20081105, 1013,    1
100110,20081106, 1016,    1
100110,20081107, 1016,    1
100110,20081108, 1020,    1
100110,20081109, 1024,    1
100110,20081110, 1021,    1
100110,20081111, 1020,    1
100110,20081112, 1020,    1
100110,20081113, 1027,    1
100110,20081114, 1030,    1
100110,20081115, 1030,    1
100110,20081116, 1032,    1
100110,20081117, 1031,    1
100110,20081118, 1019,    1
100110,20081119, 1024,    1
100110,20081120, 1026,    1
100110,20081121, 1023,    1
100110,20081122, 1020,    1
100110,20081123, 1012,    1
100110,20081124,  999,    1
100110,20081125, 1015,    1
100110,20081126, 1027,    1
100110,20081127, 1022,    1
100110,20081128, 1005,    1
100110,20081129,  989,    1
100110,20081130,  990,    1
100110,20081201, 1004,    1
100110,20081202, 1016,    1
100110,20081203, 1005,    1
100110,20081204, 1002,    1
100110,20081205, 1003,    1
100110,20081206, 1015,    1
100110,20081207, 1020,    1
100110,20081208, 1021,    1
100110,20081209, 1019,    1
100110,20081210, 1019,    1
100110,20081211, 1015,    1
100110,20081212, 1016,    1
100110,20081213, 1001,    1
100110,20081214,  996,    1
100110,20081215, 1010,    1
100110,20081216, 1015,    1
100110,20081217, 1018,    1
100110,20081218, 1026,    1
100110,20081219, 1031,    1
100110,20081220, 1036,    1
100110,20081221, 1037,    1
100110,20081222, 1033,    1
100110,20081223, 1029,    1
100110,20081224, 1028,    1
100110,20081225, 1023,    1
100110,20081226, 1019,    1
100110,20081227, 1020,    1
100110,20081228, 1017,    1
100110,20081229, 1019,    1
100110,20081230, 1023,    1
100110,20081231, 1021,    1
100110,20090101, 1020,    1
100110,20090102, 1019,    1
100110,20090103, 1018,    1
100110,20090104, 1021,    1
100110,20090105, 1018,    1
100110,20090106, 1016,    1
100110,20090107, 1020,    1
100110,20090108, 1021,    1
100110,20090109, 1023,    1
100110,20090110, 1024,    1
100110,20090111, 1030,    1
100110,20090112, 1026,    1
100110,20090113, 1017,    1
100110,20090114, 1019,    1
100110,20090115, 1013,    1
100110,20090116, 1020,    1
100110,20090117, 1021,    1
100110,20090118, 1014,    1
100110,20090119, 1002,    1
100110,20090120, 1000,    1
100110,20090121, 1009,    1
100110,20090122, 1002,    1
100110,20090123,  994,    1
100110,20090124,  991,    1
100110,20090125,  996,    1
100110,20090126, 1002,    1
100110,20090127, 1014,    1
100110,20090128, 1015,    1
100110,20090129, 1014,    1
100110,20090130, 1010,    1
100110,20090131, 1004,    1
100110,20090201,  995,    1
100110,20090202,  992,    1
100110,20090203, 1000,    1
100110,20090204,  992,    1
100110,20090205,  991,    1
100110,20090206,  991,    1
100110,20090207,  999,    1
100110,20090208, 1009,    1
100110,20090209, 1008,    1
100110,20090210, 1014,    1
100110,20090211, 1021,    1
100110,20090212, 1024,    1
100110,20090213, 1025,    1
100110,20090214, 1024,    1
100110,20090215, 1026,    1
100110,20090216, 1026,    1
100110,20090217, 1028,    1
100110,20090218, 1025,    1
100110,20090219, 1026,    1
100110,20090220, 1028,    1
100110,20090221, 1031,    1
100110,20090222, 1032,    1
100110,20090223, 1025,    1
100110,20090224, 1023,    1
100110,20090225, 1026,    1
100110,20090226, 1026,    1
100110,20090227, 1021,    1
100110,20090228, 1011,    1
100110,20090301, 1011,    1
100110,20090302, 1019,    1
100110,20090303, 1016,    1
100110,20090304,  993,    1
100110,20090305,  992,    1
100110,20090306, 1009,    1
100110,20090307, 1017,    1
100110,20090308, 1019,    1
100110,20090309, 1023,    1
100110,20090310, 1023,    1
100110,20090311, 1025,    1
100110,20090312, 1025,    1
100110,20090313, 1020,    1
100110,20090314, 1022,    1
100110,20090315, 1028,    1
100110,20090316, 1027,    1
100110,20090317, 1025,    1
100110,20090318, 1022,    1
100110,20090319, 1018,    1
100110,20090320, 1021,    1
100110,20090321, 1024,    1
100110,20090322, 1028,    1
100110,20090323, 1025,    1
100110,20090324, 1020,    1
100110,20090325, 1018,    1
100110,20090326, 1017,    1
100110,20090327, 1011,    1
100110,20090328, 1004,    1
100110,20090329, 1010,    1
100110,20090330, 1017,    1
100110,20090331, 1016,    1
100110,20090401, 1013,    1
100110,20090402, 1015,    1
100110,20090403, 1019,    1
100110,20090404, 1022,    1
100110,20090405, 1021,    1
100110,20090406, 1011,    1
100110,20090407, 1014,    1
100110,20090408, 1018,    1
100110,20090409, 1010,    1
100110,20090410, 1003,    1
100110,20090411, 1008,    1
100110,20090412, 1013,    1
100110,20090413, 1013,    1
100110,20090414, 1007,    1
100110,20090415, 1003,    1
100110,20090416, 1007,    1
100110,20090417, 1012,    1
100110,20090418, 1015,    1
100110,20090419, 1019,    1
100110,20090420, 1023,    1
100110,20090421, 1025,    1
100110,20090422, 1024,    1
100110,20090423, 1020,    1
100110,20090424, 1011,    1
100110,20090425, 1012,    1
100110,20090426, 1011,    1
100110,20090427, 1009,    1
100110,20090428, 1007,    1
100110,20090429, 1014,    1
100110,20090430, 1017,    1
100110,20090501, 1025,    1
100110,20090502, 1029,    1
100110,20090503, 1026,    1
100110,20090504, 1026,    1
100110,20090505, 1028,    1
100110,20090506, 1022,    1
100110,20090507, 1017,    1
100110,20090508, 1018,    1
100110,20090509, 1014,    1
100110,20090510, 1012,    1
100110,20090511, 1009,    1
100110,20090512, 1011,    1
100110,20090513, 1012,    1
100110,20090514, 1011,    1
100110,20090515, 1014,    1
100110,20090516, 1013,    1
100110,20090517, 1015,    1
100110,20090518, 1020,    1
100110,20090519, 1020,    1
100110,20090520, 1016,    1
100110,20090521, 1014,    1
100110,20090522, 1014,    1
100110,20090523, 1012,    1
100110,20090524, 1016,    1
100110,20090525, 1015,    1
100110,20090526, 1022,    1
100110,20090527, 1030,    1
100110,20090528, 1029,    1
100110,20090529, 1020,    1
100110,20090530, 1013,    1
100110,20090531, 1014,    1
100110,20090601, 1016,    1
100110,20090602, 1017,    1
100110,20090603, 1015,    1
100110,20090604, 1012,    1
100110,20090605, 1005,    1
100110,20090606, 1002,    1
100110,20090607, 1008,    1
100110,20090608, 1005,    1
100110,20090609, 1013,    1
100110,20090610, 1015,    1
100110,20090611, 1022,    1
100110,20090612, 1022,    1
100110,20090613, 1017,    1
100110,20090614, 1018,    1
100110,20090615, 1019,    1
100110,20090616, 1023,    1
100110,20090617, 1019,    1
100110,20090618, 1020,    1
100110,20090619, 1022,    1
100110,20090620, 1025,    1
100110,20090621, 1024,    1
100110,20090622, 1022,    1
100110,20090623, 1019,    1
100110,20090624, 1012,    1
100110,20090625, 1011,    1
100110,20090626, 1014,    1
100110,20090627, 1015,    1
100110,20090628, 1012,    1
100110,20090629, 1015,    1
100110,20090630, 1017,    1
100110,20090701, 1017,    1
100110,20090702, 1017,    1
100110,20090703, 1016,    1
100110,20090704, 1014,    1
100110,20090705, 1014,    1
100110,20090706, 1015,    1
100110,20090707, 1015,    1
100110,20090708, 1019,    1
100110,20090709, 1020,    1
100110,20090710, 1020,    1
100110,20090711, 1017,    1
100110,20090712, 1014,    1
100110,20090713, 1012,    1
100110,20090714, 1014,    1
100110,20090715, 1019,    1
100110,20090716, 1017,    1
100110,20090717, 1020,    1
100110,20090718, 1023,    1
100110,20090719, 1021,    1
100110,20090720, 1017,    1
100110,20090721, 1009,    1
100110,20090722, 1007,    1
100110,20090723, 1010,    1
100110,20090724, 1019,    1
100110,20090725, 1025,    1
100110,20090726, 1018,    1
100110,20090727, 1016,    1
100110,20090728, 1019,    1
100110,20090729, 1017,    1
100110,20090730, 1024,    1
100110,20090731, 1019,    1
100110,20090801, 1012,    1
100110,20090802, 1017,    1
100110,20090803, 1018,    1
100110,20090804, 1017,    1
100110,20090805, 1015,    1
100110,20090806, 1016,    1
100110,20090807, 1020,    1
100110,20090808, 1018,    1
100110,20090809, 1016,    1
100110,20090810, 1020,    1
100110,20090811, 1022,    1
100110,20090812, 1021,    1
100110,20090813, 1018,    1
100110,20090814, 1016,    1
100110,20090815, 1014,    1
100110,20090816, 1016,    1
100110,20090817, 1018,    1
100110,20090818, 1017,    1
100110,20090819, 1016,    1
100110,20090820, 1019,    1
100110,20090821, 1023,    1
100110,20090822, 1022,    1
100110,20090823, 1014,    1
100110,20090824, 1009,    1
100110,20090825, 1013,    1
100110,20090826, 1015,    1
100110,20090827, 1018,    1
100110,20090828, 1021,    1
100110,20090829, 1024,    1
100110,20090830, 1021,    1
100110,20090831, 1012,    1
100110,20090901, 1016,    1
100110,20090902, 1016,    1
100110,20090903, 1014,    1
100110,20090904, 1017,    1
100110,20090905, 1025,    1
100110,20090906, 1021,    1
100110,20090907, 1018,    1
100110,20090908, 1017,    1
100110,20090909, 1019,    1
100110,20090910, 1022,    1
100110,20090911, 1022,    1
100110,20090912, 1017,    1
100110,20090913, 1017,    1
100110,20090914, 1016,    1
100110,20090915, 1013,    1
100110,20090916, 1010,    1
100110,20090917, 1012,    1
100110,20090918, 1010,    1
100110,20090919, 1015,    1
100110,20090920, 1021,    1
100110,20090921, 1025,    1
100110,20090922, 1025,    1
100110,20090923, 1024,    1
100110,20090924, 1022,    1
100110,20090925, 1022,    1
100110,20090926, 1021,    1
100110,20090927, 1022,    1
100110,20090928, 1022,    1
100110,20090929, 1019,    1
100110,20090930, 1015,    1
100110,20091001, 1016,    1
100110,20091002, 1020,    1
100110,20091003, 1019,    1
100110,20091004, 1016,    1
100110,20091005, 1012,    1
100110,20091006, 1013,    1
100110,20091007, 1011,    1
100110,20091008, 1014,    1
100110,20091009, 1017,    1
100110,20091010, 1020,    1
100110,20091011, 1021,    1
100110,20091012, 1024,    1
100110,20091013, 1027,    1
100110,20091014, 1024,    1
100110,20091015, 1025,    1
100110,20091016, 1028,    1
100110,20091017, 1025,    1
100110,20091018, 1022,    1
100110,20091019, 1012,    1
100110,20091020,  999,    1
100110,20091021,  998,    1
100110,20091022, 1000,    1
100110,20091023, 1014,    1
100110,20091024, 1017,    1
100110,20091025, 1019,    1
100110,20091026, 1020,    1
100110,20091027, 1017,    1
100110,20091028, 1018,    1
100110,20091029, 1018,    1
100110,20091030, 1020,    1
100110,20091031, 1025,    1
100110,20091101, 1016,    1
100110,20091102, 1012,    1
100110,20091103, 1006,    1
100110,20091104, 1002,    1
100110,20091105, 1004,    1
100110,20091106, 1011,    1
100110,20091107, 1007,    1
100110,20091108, 1005,    1
100110,20091109, 1016,    1
100110,20091110, 1015,    1
100110,20091111, 1009,    1
100110,20091112, 1011,    1
100110,20091113, 1010,    1
100110,20091114, 1012,    1
100110,20091115, 1011,    1
100110,20091116, 1010,    1
100110,20091117, 1015,    1
100110,20091118, 1024,    1
100110,20091119, 1020,    1
100110,20091120, 1021,    1
100110,20091121, 1019,    1
100110,20091122, 1022,    1
100110,20091123, 1024,    1
100110,20091124, 1023,    1
100110,20091125, 1015,    1
100110,20091126, 1017,    1
100110,20091127, 1015,    1
100110,20091128, 1011,    1
100110,20091129,  999,    1
100110,20091130, 1001,    1
100110,20091201, 1015,    1
100110,20091202, 1009,    1
100110,20091203, 1010,    1
100110,20091204, 1015,    1
100110,20091205, 1014,    1
100110,20091206, 1011,    1
100110,20091207, 1012,    1
100110,20091208, 1019,    1
100110,20091209, 1025,    1
100110,20091210, 1028,    1
100110,20091211, 1023,    1
100110,20091212, 1020,    1
100110,20091213, 1016,    1
100110,20091214, 1013,    1
100110,20091215, 1015,    1
100110,20091216, 1013,    1
100110,20091217, 1012,    1
100110,20091218, 1008,    1
100110,20091219, 1013,    1
100110,20091220, 1011,    1
100110,20091221,  994,    1
100110,20091222,  991,    1
100110,20091223,  995,    1
100110,20091224,  985,    1
100110,20091225, 1006,    1
100110,20091226, 1008,    1
100110,20091227, 1013,    1
100110,20091228, 1002,    1
100110,20091229,  999,    1
100110,20091230,  996,    1
100110,20091231,  993,    1
100110,20100101, 1001,    1
100110,20100102, 1018,    1
100110,20100103, 1014,    1
100110,20100104, 1010,    1
100110,20100105, 1005,    1
100110,20100106, 1004,    1
100110,20100107, 1007,    1
100110,20100108, 1011,    1
100110,20100109, 1014,    1
100110,20100110, 1016,    1
100110,20100111, 1017,    1
100110,20100112, 1007,    1
100110,20100113, 1005,    1
100110,20100114,  999,    1
100110,20100115, 1021,    1
100110,20100116, 1015,    1
100110,20100117, 1024,    1
100110,20100118, 1024,    1
100110,20100119, 1016,    1
100110,20100120, 1016,    1
100110,20100121, 1022,    1
100110,20100122, 1020,    1
100110,20100123, 1018,    1
100110,20100124, 1023,    1
100110,20100125, 1027,    1
100110,20100126, 1030,    1
100110,20100127, 1029,    1
100110,20100128, 1019,    1
100110,20100129, 1003,    1
100110,20100130, 1003,    1
100110,20100131, 1010,    1
100110,20100201, 1020,    1
100110,20100202, 1022,    1
100110,20100203, 1017,    1
100110,20100204, 1008,    1
100110,20100205, 1010,    1
100110,20100206, 1014,    1
100110,20100207, 1017,    1
100110,20100208, 1004,    1
100110,20100209, 1004,    1
100110,20100210, 1011,    1
100110,20100211, 1012,    1
100110,20100212, 1017,    1
100110,20100213, 1016,    1
100110,20100214, 1014,    1
100110,20100215, 1007,    1
100110,20100216,  996,    1
100110,20100217,  990,    1
100110,20100218,  998,    1
100110,20100219, 1000,    1
100110,20100220, 1004,    1
100110,20100221,  998,    1
100110,20100222,  993,    1
100110,20100223,  997,    1
100110,20100224, 1002,    1
100110,20100225,  997,    1
100110,20100226, 1006,    1
100110,20100227,  996,    1
100110,20100228, 1001,    1
100110,20100301, 1011,    1
100110,20100302, 1017,    1
100110,20100303, 1007,    1
100110,20100304, 1012,    1
100110,20100305, 1023,    1
100110,20100306, 1020,    1
100110,20100307, 1016,    1
100110,20100308, 1013,    1
100110,20100309, 1016,    1
100110,20100310, 1017,    1
100110,20100311, 1018,    1
100110,20100312, 1022,    1
100110,20100313, 1027,    1
100110,20100314, 1030,    1
100110,20100315, 1029,    1
100110,20100316, 1025,    1
100110,20100317, 1024,    1
100110,20100318, 1021,    1
100110,20100319, 1018,    1
100110,20100320, 1014,    1
100110,20100321, 1021,    1
100110,20100322, 1021,    1
100110,20100323, 1016,    1
100110,20100324, 1006,    1
100110,20100325, 1004,    1
100110,20100326, 1011,    1
100110,20100327, 1016,    1
100110,20100328, 1018,    1
100110,20100329, 1003,    1
100110,20100330, 1003,    1
100110,20100331, 1010,    1
100110,20100401, 1016,    1
100110,20100402, 1014,    1
100110,20100403, 1011,    1
100110,20100404, 1021,    1
100110,20100405, 1027,    1
100110,20100406, 1016,    1
100110,20100407, 1021,    1
100110,20100408, 1027,    1
100110,20100409, 1027,    1
100110,20100410, 1023,    1
100110,20100411, 1015,    1
100110,20100412, 1013,    1
100110,20100413, 1014,    1
100110,20100414, 1013,    1
100110,20100415, 1012,    1
100110,20100416, 1015,    1
100110,20100417, 1014,    1
100110,20100418, 1012,    1
100110,20100419, 1015,    1
100110,20100420, 1018,    1
100110,20100421, 1013,    1
100110,20100422, 1008,    1
100110,20100423, 1011,    1
100110,20100424, 1017,    1
100110,20100425, 1024,    1
100110,20100426, 1026,    1
100110,20100427, 1023,    1
100110,20100428, 1019,    1
100110,20100429, 1015,    1
100110,20100430, 1015,    1
100110,20100501, 1014,    1
100110,20100502, 1014,    1
100110,20100503, 1014,    1
100110,20100504, 1015,    1
100110,20100505, 1013,    1
100110,20100506, 1010,    1
100110,20100507, 1007,    1
100110,20100508, 1006,    1
100110,20100509, 1003,    1
100110,20100510, 1003,    1
100110,20100511, 1005,    1
100110,20100512, 1009,    1
100110,20100513, 1012,    1
100110,20100514, 1012,    1
100110,20100515, 1016,    1
100110,20100516, 1023,    1
100110,20100517, 1027,    1
100110,20100518, 1028,    1
100110,20100519, 1027,    1
100110,20100520, 1028,    1
100110,20100521, 1023,    1
100110,20100522, 1019,    1
100110,20100523, 1015,    1
100110,20100524, 1012,    1
100110,20100525, 1011,    1
100110,20100526, 1011,    1
100110,20100527, 1013,    1
100110,20100528, 1017,    1
100110,20100529, 1021,    1
100110,20100530, 1022,    1
100110,20100531, 1021,    1
100110,20100601, 1019,    1
100110,20100602, 1017,    1
100110,20100603, 1014,    1
100110,20100604, 1016,    1
100110,20100605, 1017,    1
100110,20100606, 1018,    1
100110,20100607, 1014,    1
100110,20100608, 1007,    1
100110,20100609, 1001,    1
100110,20100610,  998,    1
100110,20100611, 1006,    1
100110,20100612, 1012,    1
100110,20100613, 1015,    1
100110,20100614, 1014,    1
100110,20100615, 1015,    1
100110,20100616, 1011,    1
100110,20100617, 1014,    1
100110,20100618, 1016,    1
100110,20100619, 1013,    1
100110,20100620, 1018,    1
100110,20100621, 1021,    1
100110,20100622, 1022,    1
100110,20100623, 1019,    1
100110,20100624, 1017,    1
100110,20100625, 1014,    1
100110,20100626, 1013,    1
100110,20100627, 1016,    1
100110,20100628, 1019,    1
100110,20100629, 1020,    1
100110,20100630, 1019,    1
100110,20100701, 1014,    1
100110,20100702, 1013,    1
100110,20100703, 1019,    1
100110,20100704, 1022,    1
100110,20100705, 1024,    1
100110,20100706, 1024,    1
100110,20100707, 1019,    1
100110,20100708, 1015,    1
100110,20100709, 1017,    1
100110,20100710, 1019,    1
100110,20100711, 1017,    1
100110,20100712, 1015,    1
100110,20100713, 1012,    1
100110,20100714, 1010,    1
100110,20100715, 1016,    1
100110,20100716, 1017,    1
100110,20100717, 1024,    1
100110,20100718, 1023,    1
100110,20100719, 1018,    1
100110,20100720, 1013,    1
100110,20100721, 1012,    1
100110,20100722, 1016,    1
100110,20100723, 1022,    1
100110,20100724, 1024,    1
100110,20100725, 1021,    1
100110,20100726, 1019,    1
100110,20100727, 1019,    1
100110,20100728, 1019,    1
100110,20100729, 1018,    1
100110,20100730, 1017,    1
100110,20100731, 1015,    1
100110,20100801, 1017,    1
100110,20100802, 1018,    1
100110,20100803, 1019,    1
100110,20100804, 1015,    1
100110,20100805, 1016,    1
100110,20100806, 1019,    1
100110,20100807, 1019,    1
100110,20100808, 1019,    1
100110,20100809, 1018,    1
100110,20100810, 1018,    1
100110,20100811, 1018,    1
100110,20100812, 1018,    1
100110,20100813, 1019,    1
100110,20100814, 1017,    1
100110,20100815, 1017,    1
100110,20100816, 1021,    1
100110,20100817, 1018,    1
100110,20100818, 1014,    1
100110,20100819, 1014,    1
100110,20100820, 1019,    1
100110,20100821, 1021,    1
100110,20100822, 1015,    1
100110,20100823, 1011,    1
100110,20100824, 1016,    1
100110,20100825, 1017,    1
100110,20100826, 1011,    1
100110,20100827, 1013,    1
100110,20100828, 1021,    1
100110,20100829, 1021,    1
100110,20100830, 1021,    1
100110,20100831, 1018,    1
100110,20100901, 1010,    1
100110,20100902, 1012,    1
100110,20100903, 1017,    1
100110,20100904, 1017,    1
100110,20100905, 1013,    1
100110,20100906, 1008,    1
100110,20100907, 1003,    1
100110,20100908, 1009,    1
100110,20100909, 1019,    1
100110,20100910, 1023,    1
100110,20100911, 1017,    1
100110,20100912, 1022,    1
100110,20100913, 1028,    1
100110,20100914, 1026,    1
100110,20100915, 1019,    1
100110,20100916, 1016,    1
100110,20100917, 1015,    1
100110,20100918, 1017,    1
100110,20100919, 1018,    1
100110,20100920, 1015,    1
100110,20100921, 1015,    1
100110,20100922, 1017,    1
100110,20100923, 1013,    1
100110,20100924, 1010,    1
100110,20100925, 1013,    1
100110,20100926, 1015,    1
100110,20100927, 1015,    1
100110,20100928, 1019,    1
100110,20100929, 1019,    1
100110,20100930, 1018,    1
100110,20101001, 1013,    1
100110,20101002, 1009,    1
100110,20101003, 1000,    1
100110,20101004,  998,    1
100110,20101005, 1009,    1
100110,20101006, 1009,    1
100110,20101007, 1011,    1
100110,20101008, 1010,    1
100110,20101009, 1007,    1
100110,20101010, 1001,    1
100110,20101011, 1002,    1
100110,20101012, 1008,    1
100110,20101013, 1010,    1
100110,20101014, 1015,    1
100110,20101015, 1015,    1
100110,20101016, 1016,    1
100110,20101017, 1021,    1
100110,20101018, 1025,    1
100110,20101019, 1020,    1
100110,20101020, 1020,    1
100110,20101021, 1023,    1
100110,20101022, 1019,    1
100110,20101023, 1016,    1
100110,20101024, 1014,    1
100110,20101025, 1024,    1
100110,20101026, 1029,    1
100110,20101027, 1025,    1
100110,20101028, 1021,    1
100110,20101029, 1007,    1
100110,20101030, 1003,    1
100110,20101031,  995,    1
100110,20101101, 1011,    1
100110,20101102, 1021,    1
100110,20101103, 1024,    1
100110,20101104, 1030,    1
100110,20101105, 1029,    1
100110,20101106, 1022,    1
100110,20101107, 1009,    1
100110,20101108,  986,    1
100110,20101109,  978,    1
100110,20101110,  998,    1
100110,20101111, 1013,    1
100110,20101112, 1015,    1
100110,20101113, 1007,    1
100110,20101114, 1003,    1
100110,20101115, 1012,    1
100110,20101116, 1021,    1
100110,20101117, 1008,    1
100110,20101118, 1011,    1
100110,20101119, 1013,    1
100110,20101120, 1004,    1
100110,20101121, 1001,    1
100110,20101122, 1006,    1
100110,20101123, 1011,    1
100110,20101124, 1014,    1
100110,20101125, 1009,    1
100110,20101126, 1010,    1
100110,20101127, 1001,    1
100110,20101128, 1001,    1
100110,20101129, 1006,    1
100110,20101130, 1000,    1
100110,20101201, 1001,    1
100110,20101202, 1007,    1
100110,20101203, 1013,    1
100110,20101204, 1017,    1
100110,20101205, 1005,    1
100110,20101206,  995,    1
100110,20101207,  997,    1
100110,20101208, 1002,    1
100110,20101209, 1028,    1
100110,20101210, 1035,    1
100110,20101211, 1027,    1
100110,20101212, 1017,    1
100110,20101213, 1019,    1
100110,20101214, 1027,    1
100110,20101215, 1033,    1
100110,20101216, 1023,    1
100110,20101217, 1004,    1
100110,20101218, 1001,    1
100110,20101219,  999,    1
100110,20101220, 1005,    1
100110,20101221, 1000,    1
100110,20101222,  994,    1
100110,20101223,  997,    1
100110,20101224, 1012,    1
100110,20101225, 1023,    1
100110,20101226, 1027,    1
100110,20101227, 1017,    1
100110,20101228, 1018,    1
100110,20101229, 1015,    1
100110,20101230, 1014,    1
100110,20101231, 1017,    1
100110,20110101, 1020,    1
100110,20110102, 1022,    1
100110,20110103, 1023,    1
100110,20110104, 1017,    1
100110,20110105, 1008,    1
100110,20110106, 1005,    1
100110,20110107, 1006,    1
100110,20110108, 1008,    1
100110,20110109, 1015,    1
100110,20110110, 1019,    1
100110,20110111, 1016,    1
100110,20110112, 1026,    1
100110,20110113, 1025,    1
100110,20110114, 1022,    1
100110,20110115, 1026,    1
100110,20110116, 1024,    1
100110,20110117, 1026,    1
100110,20110118, 1028,    1
100110,20110119, 1028,    1
100110,20110120, 1029,    1
100110,20110121, 1031,    1
100110,20110122, 1028,    1
100110,20110123, 1025,    1
100110,20110124, 1026,    1
100110,20110125, 1022,    1
100110,20110126, 1011,    1
100110,20110127, 1005,    1
100110,20110128, 1008,    1
100110,20110129, 1009,    1
100110,20110130, 1015,    1
100110,20110131, 1022,    1
100110,20110201, 1030,    1
100110,20110202, 1033,    1
100110,20110203, 1033,    1
100110,20110204, 1034,    1
100110,20110205, 1034,    1
100110,20110206, 1030,    1
100110,20110207, 1024,    1
100110,20110208, 1021,    1
100110,20110209, 1019,    1
100110,20110210, 1020,    1
100110,20110211, 1017,    1
100110,20110212, 1018,    1
100110,20110213, 1008,    1
100110,20110214, 1007,    1
100110,20110215,  998,    1
100110,20110216,  994,    1
100110,20110217,  998,    1
100110,20110218, 1013,    1
100110,20110219, 1013,    1
100110,20110220, 1016,    1
100110,20110221, 1014,    1
100110,20110222, 1015,    1
100110,20110223, 1023,    1
100110,20110224, 1028,    1
100110,20110225, 1029,    1
100110,20110226, 1024,    1
100110,20110227, 1024,    1
100110,20110228, 1023,    1
100110,20110301, 1027,    1
100110,20110302, 1024,    1
100110,20110303, 1022,    1
100110,20110304, 1023,    1
100110,20110305, 1022,    1
100110,20110306, 1020,    1
100110,20110307, 1020,    1
100110,20110308, 1022,    1
100110,20110309, 1022,    1
100110,20110310, 1024,    1
100110,20110311, 1017,    1
100110,20110312, 1003,    1
100110,20110313, 1002,    1
100110,20110314, 1005,    1
100110,20110315, 1003,    1
100110,20110316, 1003,    1
100110,20110317, 1016,    1
100110,20110318, 1027,    1
100110,20110319, 1028,    1
100110,20110320, 1028,    1
100110,20110321, 1027,    1
100110,20110322, 1028,    1
100110,20110323, 1031,    1
100110,20110324, 1027,    1
100110,20110325, 1020,    1
100110,20110326, 1013,    1
100110,20110327, 1010,    1
100110,20110328, 1014,    1
100110,20110329, 1016,    1
100110,20110330, 1020,    1
100110,20110331, 1026,    1
100110,20110401, 1021,    1
100110,20110402, 1014,    1
100110,20110403, 1017,    1
100110,20110404, 1025,    1
100110,20110405, 1026,    1
100110,20110406, 1024,    1
100110,20110407, 1025,    1
100110,20110408, 1021,    1
100110,20110409, 1017,    1
100110,20110410, 1024,    1
100110,20110411, 1027,    1
100110,20110412, 1029,    1
100110,20110413, 1022,    1
100110,20110414, 1015,    1
100110,20110415, 1016,    1
100110,20110416, 1018,    1
100110,20110417, 1017,    1
100110,20110418, 1013,    1
100110,20110419, 1010,    1
100110,20110420, 1010,    1
100110,20110421, 1009,    1
100110,20110422, 1005,    1
100110,20110423, 1009,    1
100110,20110424, 1015,    1
100110,20110425, 1016,    1
100110,20110426, 1016,    1
100110,20110427, 1016,    1
100110,20110428, 1012,    1
100110,20110429, 1005,    1
100110,20110430, 1000,    1
100110,20110501, 1001,    1
100110,20110502, 1002,    1
100110,20110503, 1010,    1
100110,20110504, 1017,    1
100110,20110505, 1016,    1
100110,20110506, 1013,    1
100110,20110507, 1010,    1
100110,20110508, 1016,    1
100110,20110509, 1020,    1
100110,20110510, 1023,    1
100110,20110511, 1020,    1
100110,20110512, 1020,    1
100110,20110513, 1018,    1
100110,20110514, 1020,    1
100110,20110515, 1028,    1
100110,20110516, 1027,    1
100110,20110517, 1022,    1
100110,20110518, 1015,    1
100110,20110519, 1015,    1
